"year","production_area","country","iso","general_name","species","common_name","sci_name","quantity","aquaculture","log10_aqua","post"
1953,81,"New Zealand","NZL","Lobster","LOR","red rock lobster","Jasus edwardsii",4100,0,0,0
1953,27,"Norway","NOR","Lobster","LBE","european lobster","Homarus gammarus",800,0,0,0
1953,27,"Norway","NOR","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1953,27,"Norway","NOR","Salmon","SAL","atlantic salmon","Salmo salar",1100,0,0,0
1953,71,"Papua New Guinea","PNG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",100,0,0,0
1953,27,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",100,0,0,0
1953,27,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",200,0,0,0
1953,47,"South Africa","ZAF","Lobster","LBC","cape rock lobster","Jasus lalandii",23900,0,0,0
1953,27,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",100,0,0,0
1953,34,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",200,0,0,0
1953,37,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",900,0,0,0
1953,27,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",1800,0,0,0
1953,37,"Spain","ESP","Lobster","SLO","common spiny lobster","Palinurus elephas",100,0,0,0
1953,47,"St. Helena","SHN","Lobster","LBT","tristan da cunha rock lobster","Jasus tristani",400,0,0,0
1953,27,"Sweden","SWE","Lobster","LBE","european lobster","Homarus gammarus",200,0,0,0
1953,27,"Sweden","SWE","Lobster","NEP","norway lobster","Nephrops norvegicus",500,0,0,0
1953,27,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",400,0,0,0
1953,61,"Taiwan","TWN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",100,0,0,0
1953,31,"Turks & Caicos Islands","TCA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1953,27,"United Kingdom","GBR","Lobster","LBE","european lobster","Homarus gammarus",1000,0,0,0
1953,27,"United Kingdom","GBR","Lobster","NEP","norway lobster","Nephrops norvegicus",200,0,0,0
1953,27,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",1500,0,0,0
1953,77,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",5286,0,0,0
1953,67,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",12514,0,0,0
1953,67,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",29300,0,0,0
1953,77,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",530,0,0,0
1953,67,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",12470,0,0,0
1953,21,"United States","USA","Lobster","LBA","american lobster","Homarus americanus",12753,0,0,0
1953,67,"United States","USA","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",44100,0,0,0
1953,31,"United States","USA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",905,0,0,0
1953,77,"United States","USA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",340,0,0,0
1953,67,"United States","USA","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",37800,0,0,0
1953,31,"Venezuela","VEN","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1953,51,"Yemen","YEM","Lobster","LOK","scalloped spiny lobster","Panulirus homarus",700,0,0,0
1953,61,NA,"SUN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",900,0,0,0
1953,61,NA,"SUN","Salmon","CHU","chum salmon","Oncorhynchus keta",34000,0,0,0
1953,61,NA,"SUN","Salmon","COH","coho salmon","Oncorhynchus kisutch",6500,0,0,0
1953,37,NA,"YUG","Lobster","LBE","european lobster","Homarus gammarus",100,0,0,0
1953,37,NA,"YUG","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1953,61,NA,"SUN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",142300,0,0,0
1953,27,NA,"SUN","Salmon","SAL","atlantic salmon","Salmo salar",1300,0,0,0
1953,61,NA,"SUN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",5100,0,0,0
1954,37,"Algeria","DZA","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1954,81,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",1200,0,0,0
1954,57,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",4000,0,0,0
1954,57,"Australia","AUS","Lobster","LOA","australian spiny lobster","Panulirus cygnus",7900,0,0,0
1954,27,"Belgium","BEL","Lobster","NEP","norway lobster","Nephrops norvegicus",1000,0,0,0
1954,31,"Belize","BLZ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",200,0,0,0
1954,31,"Bermuda","BMU","Lobster","SLC","caribbean spiny lobster","Panulirus argus",200,0,0,0
1954,41,"Brazil","BRA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",500,0,0,0
1954,67,"Canada","CAN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",5400,0,0,0
1954,67,"Canada","CAN","Salmon","CHU","chum salmon","Oncorhynchus keta",33700,0,0,0
1954,67,"Canada","CAN","Salmon","COH","coho salmon","Oncorhynchus kisutch",8600,0,0,0
1954,21,"Canada","CAN","Lobster","LBA","american lobster","Homarus americanus",21200,0,0,0
1954,67,"Canada","CAN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",11700,0,0,0
1954,21,"Canada","CAN","Salmon","SAL","atlantic salmon","Salmo salar",1800,0,0,0
1954,67,"Canada","CAN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",21300,0,0,0
1954,87,"Chile","CHL","Lobster","LOQ","craylets, squat lobsters","Galatheidae",2600,0,0,0
1954,31,"Colombia","COL","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1954,31,"Cuba","CUB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1500,0,0,0
1954,27,"Denmark","DNK","Lobster","LBE","european lobster","Homarus gammarus",100,0,0,0
1954,27,"Denmark","DNK","Lobster","NEP","norway lobster","Nephrops norvegicus",500,0,0,0
1954,27,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",1000,0,0,0
1954,27,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",300,0,0,0
1954,34,"France","FRA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",400,0,0,0
1954,27,"France","FRA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",700,0,0,0
1954,27,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",500,0,0,0
1954,27,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",4900,0,0,0
1954,51,"French Southern Territories","ATF","Lobster","JSP","st.paul rock lobster","Jasus paulensis",200,0,0,0
1954,27,"Germany","DEU","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1954,27,"Germany","DEU","Salmon","SAL","atlantic salmon","Salmo salar",100,0,0,0
1954,31,"Haiti","HTI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1954,31,"Honduras","HND","Lobster","SLC","caribbean spiny lobster","Panulirus argus",300,0,0,0
1954,57,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",100,0,0,0
1954,71,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",600,0,0,0
1954,27,"Ireland","IRL","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",100,0,0,0
1954,27,"Ireland","IRL","Lobster","LBE","european lobster","Homarus gammarus",200,0,0,0
1954,27,"Ireland","IRL","Lobster","NEP","norway lobster","Nephrops norvegicus",200,0,0,0
1954,27,"Ireland","IRL","Salmon","SAL","atlantic salmon","Salmo salar",900,0,0,0
1954,37,"Italy","ITA","Lobster","NEP","norway lobster","Nephrops norvegicus",1500,0,0,0
1954,37,"Italy","ITA","Lobster","SLO","common spiny lobster","Palinurus elephas",400,0,0,0
1954,61,"Japan","JPN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",1000,0,0,0
1954,4,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",2200,0,0,0
1954,61,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",25600,0,0,0
1954,61,"Japan","JPN","Salmon","COH","coho salmon","Oncorhynchus kisutch",7700,0,0,0
1954,61,"Japan","JPN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",1300,0,0,0
1954,4,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",200,0,0,0
1954,61,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",25100,0,0,0
1954,61,"Japan","JPN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",16900,0,0,0
1954,31,"Martinique","MTQ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1954,77,"Mexico","MEX","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1500,0,0,0
1954,27,"Netherlands","NLD","Lobster","NEP","norway lobster","Nephrops norvegicus",800,0,0,0
1954,81,"New Zealand","NZL","Lobster","LOR","red rock lobster","Jasus edwardsii",5500,0,0,0
1954,27,"Norway","NOR","Lobster","LBE","european lobster","Homarus gammarus",700,0,0,0
1954,27,"Norway","NOR","Salmon","SAL","atlantic salmon","Salmo salar",1200,0,0,0
1954,71,"Papua New Guinea","PNG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",100,0,0,0
1954,5,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",100,0,0,0
1954,27,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",100,0,0,0
1954,27,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",200,0,0,0
1954,27,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1954,47,"South Africa","ZAF","Lobster","LBC","cape rock lobster","Jasus lalandii",21400,0,0,0
1954,27,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",100,0,0,0
1954,34,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",100,0,0,0
1954,37,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",700,0,0,0
1954,27,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",1600,0,0,0
1954,37,"Spain","ESP","Lobster","SLO","common spiny lobster","Palinurus elephas",100,0,0,0
1954,47,"St. Helena","SHN","Lobster","LBT","tristan da cunha rock lobster","Jasus tristani",400,0,0,0
1954,27,"Sweden","SWE","Lobster","LBE","european lobster","Homarus gammarus",200,0,0,0
1954,27,"Sweden","SWE","Lobster","NEP","norway lobster","Nephrops norvegicus",600,0,0,0
1954,27,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",500,0,0,0
1954,61,"Taiwan","TWN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",100,0,0,0
1954,31,"Turks & Caicos Islands","TCA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1954,27,"United Kingdom","GBR","Lobster","LBE","european lobster","Homarus gammarus",1100,0,0,0
1954,27,"United Kingdom","GBR","Lobster","NEP","norway lobster","Nephrops norvegicus",1100,0,0,0
1954,27,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",1700,0,0,0
1954,77,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",6184,0,0,0
1954,67,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",10316,0,0,0
1954,67,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",34600,0,0,0
1954,77,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",680,0,0,0
1954,67,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",13720,0,0,0
1954,21,"United States","USA","Lobster","LBA","american lobster","Homarus americanus",12465,0,0,0
1954,67,"United States","USA","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",40200,0,0,0
1954,31,"United States","USA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",883,0,0,0
1954,77,"United States","USA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",409,0,0,0
1954,67,"United States","USA","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",41600,0,0,0
1954,31,"Venezuela","VEN","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1954,51,"Yemen","YEM","Lobster","LOK","scalloped spiny lobster","Panulirus homarus",700,0,0,0
1954,61,NA,"SUN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",1600,0,0,0
1954,61,NA,"SUN","Salmon","CHU","chum salmon","Oncorhynchus keta",52600,0,0,0
1954,61,NA,"SUN","Salmon","COH","coho salmon","Oncorhynchus kisutch",7600,0,0,0
1954,37,NA,"YUG","Lobster","LBE","european lobster","Homarus gammarus",100,0,0,0
1954,37,NA,"YUG","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1954,61,NA,"SUN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",46200,0,0,0
1954,27,NA,"SUN","Salmon","SAL","atlantic salmon","Salmo salar",1900,0,0,0
1954,61,NA,"SUN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",4000,0,0,0
1955,37,"Algeria","DZA","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1955,81,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",1000,0,0,0
1955,57,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",4000,0,0,0
1955,57,"Australia","AUS","Lobster","LOA","australian spiny lobster","Panulirus cygnus",9000,0,0,0
1955,31,"Bahamas","BHS","Lobster","SLC","caribbean spiny lobster","Panulirus argus",600,0,0,0
1955,27,"Belgium","BEL","Lobster","NEP","norway lobster","Nephrops norvegicus",1000,0,0,0
1955,31,"Belize","BLZ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",200,0,0,0
1955,31,"Bermuda","BMU","Lobster","SLC","caribbean spiny lobster","Panulirus argus",200,0,0,0
1955,41,"Brazil","BRA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",500,0,0,0
1955,67,"Canada","CAN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",4900,0,0,0
1955,67,"Canada","CAN","Salmon","CHU","chum salmon","Oncorhynchus keta",8200,0,0,0
1955,67,"Canada","CAN","Salmon","COH","coho salmon","Oncorhynchus kisutch",9800,0,0,0
1955,21,"Canada","CAN","Lobster","LBA","american lobster","Homarus americanus",22000,0,0,0
1955,67,"Canada","CAN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",28600,0,0,0
1955,21,"Canada","CAN","Salmon","SAL","atlantic salmon","Salmo salar",1200,0,0,0
1955,67,"Canada","CAN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",7600,0,0,0
1955,87,"Chile","CHL","Lobster","LOQ","craylets, squat lobsters","Galatheidae",2000,0,0,0
1955,31,"Colombia","COL","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1955,31,"Cuba","CUB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",2000,0,0,0
1955,27,"Denmark","DNK","Lobster","LBE","european lobster","Homarus gammarus",100,0,0,0
1955,27,"Denmark","DNK","Lobster","NEP","norway lobster","Nephrops norvegicus",1000,0,0,0
1955,27,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",600,0,0,0
1955,27,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",300,0,0,0
1955,34,"France","FRA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",400,0,0,0
1955,27,"France","FRA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",900,0,0,0
1955,27,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",500,0,0,0
1955,27,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",5100,0,0,0
1955,51,"French Southern Territories","ATF","Lobster","JSP","st.paul rock lobster","Jasus paulensis",200,0,0,0
1955,27,"Germany","DEU","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1955,27,"Germany","DEU","Salmon","SAL","atlantic salmon","Salmo salar",200,0,0,0
1955,31,"Haiti","HTI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1955,31,"Honduras","HND","Lobster","SLC","caribbean spiny lobster","Panulirus argus",300,0,0,0
1955,57,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",100,0,0,0
1955,71,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",600,0,0,0
1955,27,"Ireland","IRL","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",100,0,0,0
1955,27,"Ireland","IRL","Lobster","LBE","european lobster","Homarus gammarus",300,0,0,0
1955,27,"Ireland","IRL","Lobster","NEP","norway lobster","Nephrops norvegicus",200,0,0,0
1955,27,"Ireland","IRL","Salmon","SAL","atlantic salmon","Salmo salar",600,0,0,0
1955,37,"Italy","ITA","Lobster","NEP","norway lobster","Nephrops norvegicus",1500,0,0,0
1955,37,"Italy","ITA","Lobster","SLO","common spiny lobster","Palinurus elephas",400,0,0,0
1955,61,"Japan","JPN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",2100,0,0,0
1955,4,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",1600,0,0,0
1955,61,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",53400,0,0,0
1955,61,"Japan","JPN","Salmon","COH","coho salmon","Oncorhynchus kisutch",16000,0,0,0
1955,61,"Japan","JPN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",1200,0,0,0
1955,4,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",600,0,0,0
1955,61,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",68800,0,0,0
1955,61,"Japan","JPN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",35200,0,0,0
1955,31,"Martinique","MTQ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1955,77,"Mexico","MEX","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1600,0,0,0
1955,81,"New Zealand","NZL","Lobster","LOR","red rock lobster","Jasus edwardsii",5900,0,0,0
1955,27,"Norway","NOR","Lobster","LBE","european lobster","Homarus gammarus",700,0,0,0
1955,27,"Norway","NOR","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1955,27,"Norway","NOR","Salmon","SAL","atlantic salmon","Salmo salar",1300,0,0,0
1955,71,"Papua New Guinea","PNG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",100,0,0,0
1955,5,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",100,0,0,0
1955,27,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",300,0,0,0
1955,27,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",100,0,0,0
1955,47,"South Africa","ZAF","Lobster","LBC","cape rock lobster","Jasus lalandii",21500,0,0,0
1955,34,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",100,0,0,0
1955,27,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",2700,0,0,0
1955,37,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",700,0,0,0
1955,27,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",2000,0,0,0
1955,37,"Spain","ESP","Lobster","SLO","common spiny lobster","Palinurus elephas",100,0,0,0
1955,47,"St. Helena","SHN","Lobster","LBT","tristan da cunha rock lobster","Jasus tristani",400,0,0,0
1955,27,"Sweden","SWE","Lobster","LBE","european lobster","Homarus gammarus",200,0,0,0
1955,27,"Sweden","SWE","Lobster","NEP","norway lobster","Nephrops norvegicus",700,0,0,0
1955,27,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",300,0,0,0
1955,61,"Taiwan","TWN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",100,0,0,0
1955,31,"Turks & Caicos Islands","TCA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",100,0,0,0
1955,27,"United Kingdom","GBR","Lobster","LBE","european lobster","Homarus gammarus",1200,0,0,0
1955,27,"United Kingdom","GBR","Lobster","NEP","norway lobster","Nephrops norvegicus",1800,0,0,0
1955,27,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",1800,0,0,0
1955,77,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",7250,0,0,0
1955,67,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",12150,0,0,0
1955,67,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",14800,0,0,0
1955,77,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",364,0,0,0
1955,67,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",12636,0,0,0
1955,21,"United States","USA","Lobster","LBA","american lobster","Homarus americanus",13133,0,0,0
1955,67,"United States","USA","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",58100,0,0,0
1955,31,"United States","USA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1041,0,0,0
