"year","production_area","country","iso","source","species","common_name","sci_name","quantity","value","lobster","salmon","general_name"
1992,61,"Russia","RUS","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",79414,NA,FALSE,TRUE,"Salmon"
1992,5,"Russia","RUS","Catches","SAL","Atlantic salmon","Salmo salar",110,NA,FALSE,TRUE,"Salmon"
1992,27,"Russia","RUS","Catches","SAL","Atlantic salmon","Salmo salar",115,NA,FALSE,TRUE,"Salmon"
1992,51,"Russia","RUS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",3,NA,TRUE,FALSE,"Lobster"
1992,61,"Russia","RUS","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",6408,NA,FALSE,TRUE,"Salmon"
1992,5,"Russia","RUS","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",9308,NA,FALSE,TRUE,"Salmon"
1992,51,"Saudi Arabia","SAU","Catches","THQ","Flathead lobster","Thenus orientalis",6,NA,TRUE,FALSE,"Lobster"
1992,34,"Senegal","SEN","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",96,NA,TRUE,FALSE,"Lobster"
1992,34,"Sierra Leone","SLE","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",20,NA,TRUE,FALSE,"Lobster"
1992,71,"Singapore","SGP","Aquaculture","LMS","Mud spiny lobster","Panulirus polyphagus",41,880566.225,TRUE,FALSE,"Lobster"
1992,71,"Singapore","SGP","Catches","LOS","Slipper lobsters nei","Scyllaridae",44,NA,TRUE,FALSE,"Lobster"
1992,71,"Singapore","SGP","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",33,NA,TRUE,FALSE,"Lobster"
1992,51,"Somalia","SOM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",500,NA,TRUE,FALSE,"Lobster"
1992,47,"South Africa","ZAF","Catches","LBC","Cape rock lobster","Jasus lalandii",2077,NA,TRUE,FALSE,"Lobster"
1992,51,"South Africa","ZAF","Catches","NEM","Mozambique lobster","Metanephrops mozambicus",70,NA,TRUE,FALSE,"Lobster"
1992,51,"South Africa","ZAF","Catches","SLN","Natal spiny lobster","Palinurus delagoae",31,NA,TRUE,FALSE,"Lobster"
1992,47,"South Africa","ZAF","Catches","SLS","Southern spiny lobster","Palinurus gilchristi",1009,NA,TRUE,FALSE,"Lobster"
1992,27,"Spain","ESP","Aquaculture","SAL","Atlantic salmon","Salmo salar",782,3594961.916,FALSE,TRUE,"Salmon"
1992,27,"Spain","ESP","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",6,NA,TRUE,FALSE,"Lobster"
1992,27,"Spain","ESP","Catches","LBE","European lobster","Homarus gammarus",14,NA,TRUE,FALSE,"Lobster"
1992,37,"Spain","ESP","Catches","NEP","Norway lobster","Nephrops norvegicus",530,NA,TRUE,FALSE,"Lobster"
1992,27,"Spain","ESP","Catches","NEP","Norway lobster","Nephrops norvegicus",1611,NA,TRUE,FALSE,"Lobster"
1992,5,"Spain","ESP","Catches","SAL","Atlantic salmon","Salmo salar",11,NA,FALSE,TRUE,"Salmon"
1992,37,"Spain","ESP","Catches","SLO","Common spiny lobster","Palinurus elephas",130,NA,TRUE,FALSE,"Lobster"
1992,47,"St. Helena","SHN","Catches","LBT","Tristan da Cunha rock lobster","Jasus tristani",361,NA,TRUE,FALSE,"Lobster"
1992,27,"Sweden","SWE","Aquaculture","SAL","Atlantic salmon","Salmo salar",388,1708218.888,FALSE,TRUE,"Salmon"
1992,27,"Sweden","SWE","Catches","LBE","European lobster","Homarus gammarus",22,NA,TRUE,FALSE,"Lobster"
1992,27,"Sweden","SWE","Catches","NEP","Norway lobster","Nephrops norvegicus",780,NA,TRUE,FALSE,"Lobster"
1992,5,"Sweden","SWE","Catches","SAL","Atlantic salmon","Salmo salar",78,NA,FALSE,TRUE,"Salmon"
1992,27,"Sweden","SWE","Catches","SAL","Atlantic salmon","Salmo salar",992,NA,FALSE,TRUE,"Salmon"
1992,61,"Taiwan","TWN","Aquaculture","NUJ","Japanese spiny lobster","Panulirus japonicus",21,772344.09,TRUE,FALSE,"Lobster"
1992,61,"Taiwan","TWN","Catches","IBC","Japanese fan lobster","Ibacus ciliatus",514,NA,TRUE,FALSE,"Lobster"
1992,61,"Taiwan","TWN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",244,NA,TRUE,FALSE,"Lobster"
1992,57,"Thailand","THA","Catches","THQ","Flathead lobster","Thenus orientalis",134,NA,TRUE,FALSE,"Lobster"
1992,71,"Thailand","THA","Catches","THQ","Flathead lobster","Thenus orientalis",931,NA,TRUE,FALSE,"Lobster"
1992,34,"Togo","TGO","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1992,37,"Tunisia","TUN","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",62,NA,TRUE,FALSE,"Lobster"
1992,37,"Tunisia","TUN","Catches","LBE","European lobster","Homarus gammarus",1,NA,TRUE,FALSE,"Lobster"
1992,37,"Turkey","TUR","Aquaculture","SAL","Atlantic salmon","Salmo salar",680,4080000,FALSE,TRUE,"Salmon"
1992,37,"Turkey","TUR","Catches","LBE","European lobster","Homarus gammarus",11,NA,TRUE,FALSE,"Lobster"
1992,37,"Turkey","TUR","Catches","SLO","Common spiny lobster","Palinurus elephas",10,NA,TRUE,FALSE,"Lobster"
1992,31,"Turks & Caicos Islands","TCA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",452,NA,TRUE,FALSE,"Lobster"
1992,31,"U.S. Virgin Islands","VIR","Catches","SLC","Caribbean spiny lobster","Panulirus argus",70,NA,TRUE,FALSE,"Lobster"
1992,27,"United Kingdom","GBR","Aquaculture","SAL","Atlantic salmon","Salmo salar",36302,163359000,FALSE,TRUE,"Salmon"
1992,27,"United Kingdom","GBR","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",72,NA,TRUE,FALSE,"Lobster"
1992,27,"United Kingdom","GBR","Catches","LBE","European lobster","Homarus gammarus",1093,NA,TRUE,FALSE,"Lobster"
1992,27,"United Kingdom","GBR","Catches","LOQ","Craylets, squat lobsters","Galatheidae",10,NA,TRUE,FALSE,"Lobster"
1992,27,"United Kingdom","GBR","Catches","NEP","Norway lobster","Nephrops norvegicus",25224,NA,TRUE,FALSE,"Lobster"
1992,5,"United Kingdom","GBR","Catches","SAL","Atlantic salmon","Salmo salar",614,NA,FALSE,TRUE,"Salmon"
1992,67,"United States","USA","Aquaculture","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",227,1550410,FALSE,TRUE,"Salmon"
1992,67,"United States","USA","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",67,464310,FALSE,TRUE,"Salmon"
1992,21,"United States","USA","Aquaculture","SAL","Atlantic salmon","Salmo salar",10028,70697400,FALSE,TRUE,"Salmon"
1992,77,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",728,NA,FALSE,TRUE,"Salmon"
1992,2,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",2108,NA,FALSE,TRUE,"Salmon"
1992,67,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",4999,NA,FALSE,TRUE,"Salmon"
1992,2,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",2708,NA,FALSE,TRUE,"Salmon"
1992,67,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",38301,NA,FALSE,TRUE,"Salmon"
1992,77,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",5,NA,FALSE,TRUE,"Salmon"
1992,2,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",2753,NA,FALSE,TRUE,"Salmon"
1992,67,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",23179,NA,FALSE,TRUE,"Salmon"
1992,21,"United States","USA","Catches","LBA","American lobster","Homarus americanus",25307,NA,TRUE,FALSE,"Lobster"
1992,2,"United States","USA","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",13,NA,FALSE,TRUE,"Salmon"
1992,67,"United States","USA","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",92403,NA,FALSE,TRUE,"Salmon"
1992,31,"United States","USA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",1792,NA,TRUE,FALSE,"Lobster"
1992,77,"United States","USA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",418,NA,TRUE,FALSE,"Lobster"
1992,2,"United States","USA","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",318,NA,FALSE,TRUE,"Salmon"
1992,67,"United States","USA","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",156886,NA,FALSE,TRUE,"Salmon"
1992,31,"Venezuela","VEN","Catches","SLC","Caribbean spiny lobster","Panulirus argus",371,NA,TRUE,FALSE,"Lobster"
1992,51,"Yemen","YEM","Catches","LOK","Scalloped spiny lobster","Panulirus homarus",1204,NA,TRUE,FALSE,"Lobster"
1992,51,"Yemen","YEM","Catches","URW","Arabian whip lobster","Puerulus sewelli",72,NA,TRUE,FALSE,"Lobster"
1992,27,NA,"","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",1,NA,TRUE,FALSE,"Lobster"
1992,37,NA,"SCG","Catches","LBE","European lobster","Homarus gammarus",1,NA,TRUE,FALSE,"Lobster"
1992,27,NA,"","Catches","LBE","European lobster","Homarus gammarus",128,NA,TRUE,FALSE,"Lobster"
1992,37,NA,"SCG","Catches","NEP","Norway lobster","Nephrops norvegicus",1,NA,TRUE,FALSE,"Lobster"
1993,37,"Algeria","DZA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",25,NA,TRUE,FALSE,"Lobster"
1993,37,"Algeria","DZA","Catches","NEP","Norway lobster","Nephrops norvegicus",130,NA,TRUE,FALSE,"Lobster"
1993,31,"Anguilla","AIA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",90,NA,TRUE,FALSE,"Lobster"
1993,31,"Antigua & Barbuda","ATG","Catches","SLC","Caribbean spiny lobster","Panulirus argus",120,NA,TRUE,FALSE,"Lobster"
1993,81,"Australia","AUS","Aquaculture","SAL","Atlantic salmon","Salmo salar",3500,33320000,FALSE,TRUE,"Salmon"
1993,81,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",786,NA,FALSE,TRUE,"Salmon"
1993,57,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",2946,NA,FALSE,TRUE,"Salmon"
1993,57,"Australia","AUS","Catches","JSN","Southern rock lobster","Jasus novaehollandiae",5164,NA,TRUE,FALSE,"Lobster"
1993,57,"Australia","AUS","Catches","LOA","Australian spiny lobster","Panulirus cygnus",12366,NA,TRUE,FALSE,"Lobster"
1993,81,"Australia","AUS","Catches","LOG","Green rock lobster","Jasus verreauxi",100,NA,TRUE,FALSE,"Lobster"
1993,81,"Australia","AUS","Catches","LOS","Slipper lobsters nei","Scyllaridae",114,NA,TRUE,FALSE,"Lobster"
1993,71,"Australia","AUS","Catches","LOS","Slipper lobsters nei","Scyllaridae",603,NA,TRUE,FALSE,"Lobster"
1993,71,"Australia","AUS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",174,NA,TRUE,FALSE,"Lobster"
1993,31,"Bahamas","BHS","Catches","SLC","Caribbean spiny lobster","Panulirus argus",7848,NA,TRUE,FALSE,"Lobster"
1993,51,"Bahrain","BHR","Catches","THQ","Flathead lobster","Thenus orientalis",209,NA,TRUE,FALSE,"Lobster"
1993,27,"Belgium","BEL","Catches","NEP","Norway lobster","Nephrops norvegicus",418,NA,TRUE,FALSE,"Lobster"
1993,31,"Belize","BLZ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",388,NA,TRUE,FALSE,"Lobster"
1993,34,"Benin","BEN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",4,NA,TRUE,FALSE,"Lobster"
1993,31,"Bermuda","BMU","Catches","SLC","Caribbean spiny lobster","Panulirus argus",16,NA,TRUE,FALSE,"Lobster"
1993,41,"Brazil","BRA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",9100,NA,TRUE,FALSE,"Lobster"
1993,31,"British Virgin Islands","VGB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",52,NA,TRUE,FALSE,"Lobster"
1993,67,"Canada","CAN","Aquaculture","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",10380,42207571.2,FALSE,TRUE,"Salmon"
1993,67,"Canada","CAN","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",2815,9720758,FALSE,TRUE,"Salmon"
1993,21,"Canada","CAN","Aquaculture","SAL","Atlantic salmon","Salmo salar",11123,49717140.48,FALSE,TRUE,"Salmon"
1993,67,"Canada","CAN","Aquaculture","SAL","Atlantic salmon","Salmo salar",12360,55246233.6,FALSE,TRUE,"Salmon"
1993,67,"Canada","CAN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",4817,NA,FALSE,TRUE,"Salmon"
1993,67,"Canada","CAN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",17273,NA,FALSE,TRUE,"Salmon"
1993,67,"Canada","CAN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",4316,NA,FALSE,TRUE,"Salmon"
1993,21,"Canada","CAN","Catches","LBA","American lobster","Homarus americanus",40917,NA,TRUE,FALSE,"Lobster"
1993,67,"Canada","CAN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",16046,NA,FALSE,TRUE,"Salmon"
1993,21,"Canada","CAN","Catches","SAL","Atlantic salmon","Salmo salar",164,NA,FALSE,TRUE,"Salmon"
1993,67,"Canada","CAN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",42529,NA,FALSE,TRUE,"Salmon"
1993,34,"Cape Verde","CPV","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",50,NA,TRUE,FALSE,"Lobster"
1993,34,"Cape Verde","CPV","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",26,NA,TRUE,FALSE,"Lobster"
1993,87,"Chile","CHL","Aquaculture","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",859,3865500,FALSE,TRUE,"Salmon"
1993,87,"Chile","CHL","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",25150,113175000,FALSE,TRUE,"Salmon"
1993,87,"Chile","CHL","Aquaculture","SAL","Atlantic salmon","Salmo salar",29180,119638000,FALSE,TRUE,"Salmon"
1993,87,"Chile","CHL","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",27,NA,FALSE,TRUE,"Salmon"
1993,87,"Chile","CHL","Catches","CZJ","Blue squat lobster","Cervimunida johni",2224,NA,TRUE,FALSE,"Lobster"
1993,87,"Chile","CHL","Catches","LOF","Juan Fernandez rock lobster","Jasus frontalis",30,NA,TRUE,FALSE,"Lobster"
1993,87,"Chile","CHL","Catches","PQG","Carrot squat lobster","Pleuroncodes monodon",3334,NA,TRUE,FALSE,"Lobster"
1993,87,"Colombia","COL","Catches","NUG","Green spiny lobster","Panulirus gracilis",9,NA,TRUE,FALSE,"Lobster"
1993,31,"Colombia","COL","Catches","SLC","Caribbean spiny lobster","Panulirus argus",218,NA,TRUE,FALSE,"Lobster"
1993,51,"Comoros","COM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",10,NA,TRUE,FALSE,"Lobster"
1993,34,"Congo - Brazzaville","COG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",34,NA,TRUE,FALSE,"Lobster"
1993,31,"Costa Rica","CRI","Catches","SLC","Caribbean spiny lobster","Panulirus argus",29,NA,TRUE,FALSE,"Lobster"
1993,77,"Costa Rica","CRI","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1993,37,"Croatia","HRV","Catches","LBE","European lobster","Homarus gammarus",23,NA,TRUE,FALSE,"Lobster"
1993,37,"Croatia","HRV","Catches","NEP","Norway lobster","Nephrops norvegicus",593,NA,TRUE,FALSE,"Lobster"
1993,31,"Cuba","CUB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",8501,NA,TRUE,FALSE,"Lobster"
1993,37,"Cyprus","CYP","Catches","SLO","Common spiny lobster","Palinurus elephas",1,NA,TRUE,FALSE,"Lobster"
1993,27,"Denmark","DNK","Catches","LBE","European lobster","Homarus gammarus",22,NA,TRUE,FALSE,"Lobster"
1993,27,"Denmark","DNK","Catches","NEP","Norway lobster","Nephrops norvegicus",2942,NA,TRUE,FALSE,"Lobster"
1993,27,"Denmark","DNK","Catches","SAL","Atlantic salmon","Salmo salar",583,NA,FALSE,TRUE,"Salmon"
1993,31,"Dominican Republic","DOM","Catches","SLC","Caribbean spiny lobster","Panulirus argus",537,NA,TRUE,FALSE,"Lobster"
1993,87,"Ecuador","ECU","Catches","NUG","Green spiny lobster","Panulirus gracilis",33,NA,TRUE,FALSE,"Lobster"
1993,5,"Estonia","EST","Catches","SAL","Atlantic salmon","Salmo salar",1,NA,FALSE,TRUE,"Salmon"
1993,27,"Estonia","EST","Catches","SAL","Atlantic salmon","Salmo salar",31,NA,FALSE,TRUE,"Salmon"
1993,27,"Faroe Islands","FRO","Aquaculture","SAL","Atlantic salmon","Salmo salar",17660,70818702.95,FALSE,TRUE,"Salmon"
1993,27,"Faroe Islands","FRO","Catches","NEP","Norway lobster","Nephrops norvegicus",55,NA,TRUE,FALSE,"Lobster"
1993,27,"Faroe Islands","FRO","Catches","SAL","Atlantic salmon","Salmo salar",78,NA,FALSE,TRUE,"Salmon"
1993,71,"Fiji","FJI","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",96,NA,TRUE,FALSE,"Lobster"
1993,5,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",317,NA,FALSE,TRUE,"Salmon"
1993,27,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",1909,NA,FALSE,TRUE,"Salmon"
1993,27,"France","FRA","Aquaculture","SAL","Atlantic salmon","Salmo salar",214,877400,FALSE,TRUE,"Salmon"
1993,5,"France","FRA","Aquaculture","SAL","Atlantic salmon","Salmo salar",350,1435000,FALSE,TRUE,"Salmon"
1993,37,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",3,NA,TRUE,FALSE,"Lobster"
1993,27,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",202,NA,TRUE,FALSE,"Lobster"
1993,27,"France","FRA","Catches","LOQ","Craylets, squat lobsters","Galatheidae",104,NA,TRUE,FALSE,"Lobster"
1993,27,"France","FRA","Catches","NEP","Norway lobster","Nephrops norvegicus",9844,NA,TRUE,FALSE,"Lobster"
1993,27,"France","FRA","Catches","PSL","Pink spiny lobster","Palinurus mauritanicus",18,NA,TRUE,FALSE,"Lobster"
1993,37,"France","FRA","Catches","SLO","Common spiny lobster","Palinurus elephas",44,NA,TRUE,FALSE,"Lobster"
1993,27,"France","FRA","Catches","SLO","Common spiny lobster","Palinurus elephas",137,NA,TRUE,FALSE,"Lobster"
1993,77,"French Polynesia","PYF","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",3,NA,TRUE,FALSE,"Lobster"
1993,51,"French Southern Territories","ATF","Catches","JSP","St.Paul rock lobster","Jasus paulensis",403,NA,TRUE,FALSE,"Lobster"
1993,34,"Gabon","GAB","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",23,NA,TRUE,FALSE,"Lobster"
1993,34,"Gambia","GMB","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",125,NA,TRUE,FALSE,"Lobster"
1993,27,"Germany","DEU","Catches","LBE","European lobster","Homarus gammarus",2,NA,TRUE,FALSE,"Lobster"
1993,27,"Germany","DEU","Catches","NEP","Norway lobster","Nephrops norvegicus",16,NA,TRUE,FALSE,"Lobster"
1993,27,"Germany","DEU","Catches","SAL","Atlantic salmon","Salmo salar",55,NA,FALSE,TRUE,"Salmon"
1993,34,"Ghana","GHA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",369,NA,TRUE,FALSE,"Lobster"
1993,5,"Greece","GRC","Aquaculture","SAL","Atlantic salmon","Salmo salar",30,327750,FALSE,TRUE,"Salmon"
1993,37,"Greece","GRC","Catches","LBE","European lobster","Homarus gammarus",118,NA,TRUE,FALSE,"Lobster"
1993,34,"Greece","GRC","Catches","LBE","European lobster","Homarus gammarus",176,NA,TRUE,FALSE,"Lobster"
1993,34,"Greece","GRC","Catches","NEP","Norway lobster","Nephrops norvegicus",5,NA,TRUE,FALSE,"Lobster"
1993,37,"Greece","GRC","Catches","NEP","Norway lobster","Nephrops norvegicus",799,NA,TRUE,FALSE,"Lobster"
1993,31,"Grenada","GRD","Catches","SLC","Caribbean spiny lobster","Panulirus argus",26,NA,TRUE,FALSE,"Lobster"
1993,77,"Guatemala","GTM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",2,NA,TRUE,FALSE,"Lobster"
1993,31,"Haiti","HTI","Catches","SLC","Caribbean spiny lobster","Panulirus argus",830,NA,TRUE,FALSE,"Lobster"
1993,31,"Honduras","HND","Catches","SLC","Caribbean spiny lobster","Panulirus argus",3135,NA,TRUE,FALSE,"Lobster"
1993,77,"Honduras","HND","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1993,61,"Hong Kong SAR China","HKG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",60,NA,TRUE,FALSE,"Lobster"
1993,27,"Iceland","ISL","Aquaculture","SAL","Atlantic salmon","Salmo salar",2348,11106040,FALSE,TRUE,"Salmon"
1993,27,"Iceland","ISL","Catches","NEP","Norway lobster","Nephrops norvegicus",2381,NA,TRUE,FALSE,"Lobster"
1993,27,"Iceland","ISL","Catches","SAL","Atlantic salmon","Salmo salar",496,NA,FALSE,TRUE,"Salmon"
1993,5,"Iceland","ISL","Catches","SAL","Atlantic salmon","Salmo salar",657,NA,FALSE,TRUE,"Salmon"
1993,71,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",477,NA,TRUE,FALSE,"Lobster"
1993,57,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",731,NA,TRUE,FALSE,"Lobster"
1993,51,"Iran","IRN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",45,NA,TRUE,FALSE,"Lobster"
1993,27,"Ireland","IRL","Aquaculture","SAL","Atlantic salmon","Salmo salar",12366,56962495.08,FALSE,TRUE,"Salmon"
1993,27,"Ireland","IRL","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",108,NA,TRUE,FALSE,"Lobster"
1993,27,"Ireland","IRL","Catches","LBE","European lobster","Homarus gammarus",470,NA,TRUE,FALSE,"Lobster"
1993,27,"Ireland","IRL","Catches","NEP","Norway lobster","Nephrops norvegicus",4765,NA,TRUE,FALSE,"Lobster"
1993,5,"Ireland","IRL","Catches","SAL","Atlantic salmon","Salmo salar",43,NA,FALSE,TRUE,"Salmon"
1993,27,"Ireland","IRL","Catches","SAL","Atlantic salmon","Salmo salar",541,NA,FALSE,TRUE,"Salmon"
1993,27,"Isle of Man","IMN","Catches","LBE","European lobster","Homarus gammarus",3,NA,TRUE,FALSE,"Lobster"
1993,27,"Isle of Man","IMN","Catches","NEP","Norway lobster","Nephrops norvegicus",32,NA,TRUE,FALSE,"Lobster"
1993,34,"Italy","ITA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",14,NA,TRUE,FALSE,"Lobster"
1993,37,"Italy","ITA","Catches","NEP","Norway lobster","Nephrops norvegicus",4864,NA,TRUE,FALSE,"Lobster"
1993,37,"Italy","ITA","Catches","SLO","Common spiny lobster","Palinurus elephas",211,NA,TRUE,FALSE,"Lobster"
1993,41,"Italy","ITA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",2,NA,TRUE,FALSE,"Lobster"
1993,51,"Italy","ITA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",3,NA,TRUE,FALSE,"Lobster"
1993,31,"Jamaica","JAM","Catches","SLC","Caribbean spiny lobster","Panulirus argus",250,NA,TRUE,FALSE,"Lobster"
1993,61,"Japan","JPN","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",21148,95578830.11,FALSE,TRUE,"Salmon"
1993,4,"Japan","JPN","Catches","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",796,NA,FALSE,TRUE,"Salmon"
1993,61,"Japan","JPN","Catches","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",1543,NA,FALSE,TRUE,"Salmon"
1993,61,"Japan","JPN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",615,NA,FALSE,TRUE,"Salmon"
1993,4,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",13608,NA,FALSE,TRUE,"Salmon"
1993,61,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",195892,NA,FALSE,TRUE,"Salmon"
