Country,Production_Area,Environment,Species,Year,Quantity,Quantity_Symbol,Value,Value_Symbol
804,5,1,SRE,1997,0,-,0,
804,5,1,SRE,1998,0,-,0,
804,5,1,SRE,1999,0,-,0,
804,5,1,FCG,2000,100,,285000,
804,5,1,FCG,2001,100,,290000,
804,5,1,FCG,2002,100,,290000,
804,5,1,FCG,1988,0,-,0,
804,5,1,FCG,1989,0,-,0,
804,5,1,FCG,1990,30,,75000,
804,5,1,FCG,1991,1,,2600,
804,5,1,FCG,1992,200,,520000,
804,5,1,FCG,1993,193,,521100,
804,5,1,FCG,1994,130,,364000,
804,5,1,FCG,1995,139,,389200,
804,5,1,FCG,1996,100,,285000,
804,5,1,FCG,1997,100,,285000,
804,5,1,FCG,1998,100,,285000,
804,5,1,FCG,1999,100,,285000,
804,5,1,SVC,2000,7500,,16125000,
804,5,1,SVC,2001,7500,,16125000,
804,5,1,SVC,2002,7500,,16125000,
804,5,1,SVC,1988,17683,,35366000,
804,5,1,SVC,1989,17902,,35804000,
804,5,1,SVC,1990,12971,,27239100,
804,5,1,SVC,1991,3459,,7955700,
804,5,1,SVC,1992,9941,,21870200,
804,5,1,SVC,1993,10231,,21485100,
804,5,1,SVC,1994,6780,,15594000,
804,5,1,SVC,1995,7382,,16240400,
804,5,1,SVC,1996,7000,,15750000,
804,5,1,SVC,1997,7000,,15750000,
804,5,1,SVC,1998,7000,,15750000,
804,5,1,SVC,1999,7800,,16380000,
804,5,1,BIC,2000,3000,,6900000,
804,5,1,BIC,2001,3000,,7050000,
804,5,1,BIC,2002,3000,,7050000,
804,5,1,BIC,1991,5381,,10762000,
804,5,1,BIC,1992,4260,,8520000,
804,5,1,BIC,1993,4385,,9208500,
804,5,1,BIC,1994,2910,,6402000,
804,5,1,BIC,1995,3164,,6960800,
804,5,1,BIC,1996,3000,,6900000,
804,5,1,BIC,1997,3000,,6900000,
804,5,1,BIC,1998,3000,,6900000,
804,5,1,BIC,1999,3000,,6900000,
804,5,1,FSC,1999,4,,10000,
804,5,1,ITP,1992,1983,,2974500,
804,5,1,ITP,1993,1905,,3048000,
643,37,3,MZZ,1995,0,-,0,
643,37,3,MZZ,1996,0,-,0,
643,37,3,MZZ,1997,0,-,0,
643,37,3,MZZ,1998,0,-,0,
643,37,3,MZZ,1999,4,,4000,
643,5,1,FCX,2000,12,,85200,
643,5,1,FCX,2001,14,,99400,
380,5,1,FRF,1970,0,-,,
380,5,1,FRF,1971,0,-,,
380,5,1,FRF,1972,0,-,,
380,5,1,FRF,1973,0,-,,
380,5,1,FRF,1974,0,-,,
380,5,1,FRF,1975,0,-,,
380,5,1,FRF,1976,0,-,,
380,5,1,FRF,1977,0,-,,
380,5,1,FRF,1978,0,-,,
380,5,1,FRF,1979,0,-,,
380,5,1,FRF,1980,0,-,,
380,5,1,FRF,1981,0,-,,
380,5,1,FRF,1982,0,-,,
380,5,1,FRF,1983,0,-,,
380,5,1,FRF,1984,300,F,720000,
380,5,1,FRF,1985,300,F,720000,
380,5,1,FRF,1986,300,F,720000,
380,5,1,FRF,1987,500,F,1250000,
380,5,1,FRF,1988,800,F,2000000,
380,5,1,FRF,1989,1000,,2500000,
380,5,1,FRF,1990,1375,,3437500,
380,5,1,FRF,1991,3600,,8640000,
380,5,1,FRF,1992,2500,,6250000,
380,5,1,FRF,1993,3000,,7500000,
380,5,1,FRF,1994,3200,,8000000,
380,5,1,FRF,1995,1000,,2456000,
380,5,1,FRF,1996,1000,,2592000,
380,5,1,FRF,1997,1000,,2352000,
24,1,1,CTO,2009,10,F,30000,
380,37,3,KUP,2000,6,,100602,
380,37,3,KUP,2001,7,,123410,
380,37,3,KUP,2002,3,,49665,
380,37,3,KUP,1989,1,,17496,
380,37,3,KUP,1990,2,,40128,
380,37,3,KUP,1991,2,,36405,
380,37,3,KUP,1992,1,,18745,
380,37,3,KUP,1993,1,,15925,
380,37,3,KUP,1994,1,,16146,
380,37,3,KUP,1995,0,0,0,
380,37,3,KUP,1996,2,,34992,
380,37,3,KUP,1997,1,,15288,
380,37,3,KUP,1998,3,,44928,
404,1,1,TRR,1952,200,F,,
404,1,1,TRR,1953,250,F,,
404,1,1,TRR,1954,270,F,,
404,1,1,TRR,1955,300,F,,
404,1,1,TRR,1956,320,F,,
404,1,1,TRR,1957,350,F,,
404,1,1,TRR,1958,370,F,,
404,1,1,TRR,1959,350,F,,
404,1,1,TRR,1960,380,F,,
404,1,1,TRR,1961,410,F,,
404,1,1,TRR,1962,360,F,,
404,1,1,TRR,1963,380,F,,
404,1,1,TRR,1964,430,F,,
404,1,1,TRR,1965,399,F,,
404,1,1,TRR,1966,370,F,,
404,1,1,TRR,1967,360,F,,
404,1,1,TRR,1968,317,F,,
404,1,1,TRR,1969,293,F,,
404,1,1,TRR,1970,240,F,,
404,1,1,TRR,1971,220,F,,
404,1,1,TRR,1972,170,F,,
404,1,1,TRR,1973,180,F,,
404,1,1,TRR,1974,160,F,,
404,1,1,TRR,1975,150,F,,
404,1,1,TRR,1976,140,F,,
404,1,1,TRR,1977,120,F,,
404,1,1,TRR,1978,130,F,,
404,1,1,TRR,1979,100,F,,
404,1,1,TRR,1980,90,F,,
404,1,1,TRR,1981,80,F,,
404,1,1,TRR,1982,75,,,
404,1,1,TRR,1983,87,,,
404,1,1,TRR,1984,90,,450429.246,
404,1,1,TRR,1985,93,,424707.75,
404,1,1,TRR,1986,98,,452980.5,
404,1,1,TRR,1987,80,,379392,
404,1,1,TRR,1988,215,,727689,
404,1,1,TRR,1989,118,,460388.8,
404,1,1,TRR,1990,111,,387789.6,
404,1,1,TRR,1991,96,,367718.4,
404,1,1,TRR,1992,88,,327360,
404,1,1,TRR,1993,120,,388800,
404,1,1,TRR,1994,196,,670320,
404,1,1,TRR,1995,190,,817000,
404,1,1,TRR,1996,5,,20610,
404,1,1,TRR,1997,10,,45900,
404,1,1,TRR,1998,15,,63750,
404,1,1,CLZ,2004,320,,1011200,
404,1,1,CLZ,2003,319,,1051105,
404,1,1,CLZ,2006,302,,649254.7,
404,1,1,CLZ,2005,318,,1052580,
404,1,1,FCP,1978,0,-,,
404,1,1,FCP,1979,0,-,,
404,1,1,FCP,1980,0,-,,
404,1,1,FCP,1981,0,-,,
404,1,1,FCP,1982,0,-,,
404,1,1,FCP,1983,3,,,
404,1,1,FCP,1984,3,,1981.605,
404,1,1,FCP,1985,4,,2557.38,
404,1,1,FCP,1986,7,,4745.51,
404,1,1,FCP,1987,5,,4256,
404,1,1,FCP,1988,82,,37004.96,
404,1,1,FCP,1989,187,,127679.86,
404,1,1,FCP,1990,293,,255906.2,
404,1,1,FCP,1991,271,,148291.2,
404,1,1,FCP,1992,282,,157356,
404,1,1,FCP,1993,289,,260100,
404,1,1,FCP,1994,311,,223920,
404,1,1,FCP,1995,357,,392700,
404,1,1,FCP,1996,48,,55296,
404,1,1,FCP,1997,52,,71604,
404,1,1,FCP,1998,43,,30702,
404,1,1,CLZ,2000,124,,195552.96,
404,1,1,CLZ,1984,0,-,0,
404,1,1,CLZ,1985,0,-,0,
404,1,1,CLZ,1986,0,-,0,
404,1,1,CLZ,1987,0,-,0,
404,1,1,CLZ,1988,0,-,0,
404,1,1,CLZ,1989,0,-,0,
404,1,1,CLZ,1990,0,-,0,
404,1,1,CLZ,1991,0,-,0,
404,1,1,CLZ,1992,0,-,0,
404,1,1,CLZ,1993,0,-,0,
404,1,1,CLZ,1994,0,-,0,
404,1,1,CLZ,1995,0,-,0,
404,1,1,CLZ,1996,0,-,0,
404,1,1,CLZ,1997,2,,2992,
404,1,1,CLZ,1998,7,,8925,
404,1,1,TLN,1976,20,F,,
404,1,1,TLN,1977,40,F,,
404,1,1,TLN,1978,50,F,,
404,1,1,TLN,1979,60,F,,
404,1,1,TLN,1980,70,F,,
404,1,1,TLN,1981,80,F,,
404,1,1,TLN,1982,120,,,
404,1,1,TLN,1983,109,,,
404,1,1,TLN,1984,112,,101235.68,
404,1,1,TLN,1985,113,,103208.55,
404,1,1,TLN,1986,114,,108900.21,
578,27,3,FIN,2001,754,,4836776.934,
578,27,3,FIN,1994,287,,2356443.546,
578,27,3,FIN,1995,444,,3962584.56,
578,27,3,FIN,1996,397,,3631378.211,
578,27,3,FIN,1997,585,,2519708.256,
578,27,3,FIN,1998,823,,3428294.133,
578,27,3,FIN,1999,662,,4882974.394,
578,27,3,OYF,2000,8,,58308.608,
578,27,3,OYF,2001,3,,13679.322,
578,27,3,OYF,1986,4,,35222.13072,
578,27,3,OYF,1987,5,,37504.6208,
578,27,3,OYF,1988,5,,32500,
578,27,3,OYF,1989,6,,18000,
578,27,3,OYF,1990,4,,12000,
578,27,3,OYF,1999,41,,404979.6443,
578,27,3,OYG,2000,0,0,0,
578,27,3,OYG,2001,0,0,0,
578,27,3,OYG,1986,1,,8676.97488,
578,27,3,OYG,1987,1,,8098.264,
578,27,3,OYG,1988,0,0,0,
578,27,3,OYG,1989,0,0,0,
578,27,3,OYG,1990,0,0,0,
578,27,3,OYG,1991,0,0,0,
578,27,3,OYG,1992,0,0,0,
578,27,3,OYG,1993,0,0,0,
578,27,3,OYG,1994,0,0,0,
578,27,3,OYG,1995,0,0,0,
578,27,3,OYG,1996,0,0,0,
578,27,3,OYG,1997,0,0,0,
578,27,3,OYG,1998,0,0,0,
578,27,3,OYG,1999,0,0,0,
578,27,3,SCX,2000,38,,112517.392,
578,27,3,SCX,2001,22,,73401.24,
578,27,3,SCX,1999,67,,369574.3919,
578,27,3,MUS,2000,852,,609343.175,
578,27,3,MUS,2001,920,,828766.728,
616,5,1,FCY,1991,200,F,520000,
616,5,1,FCY,1992,500,,1750000,
616,5,1,FCY,1993,400,F,1200000,
616,5,1,FCY,1994,500,,1320000,
616,5,1,FCY,1995,400,,1000000,
616,5,1,FCY,1996,500,,1250000,
616,5,1,FCY,1997,1500,,4650000,
616,5,1,FCY,1998,1236,,2625016.8,
616,5,1,FCY,1999,1064,,2203853.071,
616,5,1,FCP,2000,22600,,41666444.8,
616,5,1,FCP,2001,22000,,37079578.8,
616,5,1,FCP,2002,19000,,32119500,
616,5,1,FCP,1950,2000,,,
616,5,1,FCP,1951,2000,,,
616,5,1,FCP,1952,2000,,,
616,5,1,FCP,1953,2300,,,
616,5,1,FCP,1954,2000,,,
616,5,1,FCP,1955,1700,,,
616,5,1,FCP,1956,1100,,,
616,5,1,FCP,1957,1000,,,
616,5,1,FCP,1958,3400,,,
616,5,1,FCP,1959,7800,,,
616,5,1,FCP,1960,8100,,,
616,5,1,FCP,1961,8700,,,
616,5,1,FCP,1962,7500,,,
616,5,1,FCP,1963,8800,,,
616,5,1,FCP,1964,10600,,,
616,5,1,FCP,1965,9700,,,
616,5,1,FCP,1966,10100,,,
616,5,1,FCP,1967,9900,,,
616,5,1,FCP,1968,12400,,,
616,5,1,FCP,1969,12800,,,
616,5,1,FCP,1970,9700,,,
616,5,1,FCP,1971,10200,,,
616,5,1,FCP,1972,13000,,,
616,5,1,FCP,1973,13700,,,
616,5,1,FCP,1974,13308,,,
616,5,1,FCP,1975,14295,,,
616,5,1,FCP,1976,14141,,,
616,5,1,FCP,1977,16208,,,
616,5,1,FCP,1978,11013,,,
616,5,1,FCP,1979,9211,,,
616,5,1,FCP,1980,8793,,,
616,5,1,FCP,1981,13190,,,
616,5,1,FCP,1982,11647,,,
616,5,1,FCP,1983,16543,,,
616,5,1,FCP,1984,17985,,35970000,
616,5,1,FCP,1985,18189,,36378000,
616,5,1,FCP,1986,16714,,33428000,
616,5,1,FCP,1987,18472,,36944000,
616,5,1,FCP,1988,21824,,39283200,
616,5,1,FCP,1989,21824,,39283200,
616,5,1,FCP,1990,22000,,39600000,
616,5,1,FCP,1991,25000,,45000000,
616,5,1,FCP,1992,25000,,45150000,
616,5,1,FCP,1993,13600,,21052800,
616,5,1,FCP,1994,19800,,31363200,
616,5,1,FCP,1995,19720,,52553800,
616,5,1,FCP,1996,21400,,51467000,
616,5,1,FCP,1997,19700,,39695500,
616,5,1,FCP,1998,19441,,39056969,
616,5,1,FCP,1999,21368,,39941351.08,
616,5,2,FRF,1950,0,-,,
616,5,2,FRF,1951,0,-,,
620,27,3,MOL,1986,0,-,0,
620,27,3,MOL,1987,0,-,0,
620,27,3,MOL,1988,0,-,0,
620,27,3,MOL,1989,0,-,0,
620,27,3,MOL,1990,0,-,0,
620,27,3,MOL,1991,0,-,0,
620,27,3,MOL,1992,0,-,0,
620,27,3,MOL,1993,0,-,0,
620,27,3,MOL,1994,0,-,0,
620,27,3,MOL,1995,0,-,0,
620,27,3,MOL,1996,0,-,0,
620,27,3,MOL,1997,0,-,0,
620,27,3,MOL,1998,0,-,0,
620,27,3,MOL,1999,6,,24000,
630,31,3,LMM,2000,0,0,0,
630,31,3,LMM,2001,0,0,0,
630,31,3,LMM,2002,0,0,0,
630,31,3,LMM,1995,0,0,0,
630,31,3,LMM,1996,0,-,0,
630,31,3,LMM,1997,0,-,0,
630,31,3,LMM,1998,0,-,0,
630,31,3,LMM,1999,0,0,0,
630,2,1,MPS,2000,0,0,0,
630,2,1,MPS,2001,0,0,0,
630,2,1,MPS,2002,0,0,0,
630,2,1,MPS,1970,0,-,,
630,2,1,MPS,1971,0,-,,
630,2,1,MPS,1972,0,-,,
630,2,1,MPS,1973,0,-,,
630,2,1,MPS,1974,0,-,,
630,2,1,MPS,1975,0,-,,
630,2,1,MPS,1976,0,-,,
630,2,1,MPS,1977,0,-,,
630,2,1,MPS,1978,0,-,,
630,2,1,MPS,1979,0,-,,
630,2,1,MPS,1980,0,-,,
630,2,1,MPS,1981,0,-,,
630,2,1,MPS,1982,0,-,,
630,2,1,MPS,1983,0,-,,
630,2,1,MPS,1984,0,-,0,
630,2,1,MPS,1985,0,-,0,
630,2,1,MPS,1986,0,-,0,
630,2,1,MPS,1987,0,-,0,
630,2,1,MPS,1988,0,-,0,
630,2,1,MPS,1989,0,-,0,
630,2,1,MPS,1990,0,-,0,
630,2,1,MPS,1991,0,-,0,
630,2,1,MPS,1992,0,-,0,
638,51,2,MZZ,1991,0,0,0,
638,51,2,MZZ,1992,0,0,0,
638,51,2,MZZ,1993,0,0,0,
638,51,2,MZZ,1994,0,0,0,
638,51,2,MZZ,1995,0,0,0,
638,51,2,MZZ,1996,0,0,0,
638,51,2,MZZ,1997,0,0,0,
638,51,2,MZZ,1998,0,0,0,
638,51,2,MZZ,1999,0,0,0,
638,1,1,PRF,2000,3,,55800,
638,1,1,PRF,2001,0,0,0,
638,1,1,PRF,2002,0,-,0,
638,1,1,PRF,1985,4,,53868,
638,1,1,PRF,1986,6,,104162.4,
638,1,1,PRF,1987,7,,151575.97,
638,1,1,PRF,1988,3,,70658.28,
638,1,1,PRF,1989,2,,47077.5,
638,1,1,PRF,1990,2,,47080,
638,1,1,PRF,1991,3,,60000,
638,1,1,PRF,1992,3,,54000,
638,1,1,PRF,1993,3,,54000,
638,1,1,PRF,1994,4,,70000,
638,1,1,PRF,1995,4,,70000,
638,1,1,PRF,1996,4,,74000,
638,1,1,PRF,1997,4,,84403.584,
638,1,1,PRF,1998,3,,63000,
638,1,1,PRF,1999,2,,32000,
642,5,1,STU,2000,0,-,0,
703,5,1,FPI,1995,2,,13468,
703,5,1,FPI,1996,2,,10050.04,
703,5,1,FPI,1997,3,,16065,
703,5,1,FPI,1998,1,,5109.3,
703,5,1,FPI,1999,1,,5247.616,
703,5,1,FCY,2002,0,0,0,
703,5,1,FCY,1995,100,,47138,
703,5,1,FCY,1996,10,,6526,
703,5,1,FCY,1997,31,,18445,
703,5,1,FCY,1998,4,,2270.8,
703,5,1,FCY,1999,5,,2981.6,
703,5,1,FBM,2002,0,-,0,
703,5,1,FBM,1998,1,,851.55,
703,5,1,FBM,1999,0,0,0,
124,2,1,FRF,2005,12636,,61773320.04,
710,1,1,FCY,1985,1,F,912.78,
710,1,1,FCY,1986,1,F,881.64,
710,1,1,FCY,1987,2,F,1965.64,
710,1,1,FCY,1988,5,,4422.7,
710,1,1,FCY,1989,5,,3821.8,
710,1,1,FCY,1990,6,,4800,
710,1,1,FCY,1991,6,,5400,
710,1,1,FCY,1992,6,,6000,
710,1,1,FCY,1993,0,0,0,
710,1,1,FCY,1994,0,0,0,
710,1,1,FCY,1995,0,0,0,
710,1,1,FCY,1996,0,0,0,
710,1,1,FCY,1997,0,0,0,
710,1,1,FCY,1998,0,0,0,
710,1,1,FCY,1999,0,0,0,
124,67,3,SAL,2002,72800,,183279241.6,
124,67,3,SAL,2003,72678,,199250538.1,
710,1,1,FCP,1988,5,,4500,
710,1,1,FCP,1989,10,,9000,
710,1,1,FCP,1990,20,,19000,
710,1,1,FCP,1991,35,,33250,
710,1,1,FCP,1992,48,,48000,
710,1,1,FCP,1993,20,,20000,
710,1,1,FCP,1994,20,,20000,
710,1,1,FCP,1995,20,,20000,
710,1,1,FCP,1996,12,,13200,
710,1,1,FCP,1997,35,,60760,
710,1,1,FCP,1998,45,,97740,
710,1,1,FCP,1999,20,,39289.08,
124,67,3,SAL,2004,61774,,190258978.1,
124,21,3,SAL,2005,35000,,159542628,
710,1,1,RHI,1993,5,,8000,
710,1,1,RHI,1994,4,,6800,
710,1,1,RHI,1995,6,,10764,
710,1,1,RHI,1996,6,,10800,
710,1,1,RHI,1997,7,,15190,
710,1,1,RHI,1998,10,,23530,
710,1,1,RHI,1999,10,,21281.585,
124,67,3,SAL,2005,63370,,288863323.9,
710,1,1,CLZ,1984,0,0,0,
710,1,1,CLZ,1985,0,0,0,
710,1,1,CLZ,1986,0,0,0,
710,1,1,CLZ,1987,10,,27027.55,
710,1,1,CLZ,1988,137,,333250.445,
710,1,1,CLZ,1989,203,,465495.24,
710,1,1,CLZ,1990,850,,1955000,
710,1,1,CLZ,1991,1150,,2875000,
710,1,1,CLZ,1992,450,,1125000,
710,1,1,CLZ,1993,50,,76500,
710,1,1,CLZ,1994,50,,70500,
710,1,1,CLZ,1995,10,,6900,
710,1,1,CLZ,1996,20,,20000,
710,1,1,CLZ,1997,35,,60760,
710,1,1,CLZ,1998,40,,86880,
710,1,1,CLZ,1999,15,,29466.81,
124,2,1,TRO,2005,4857,,17808227.41,
710,1,1,MUL,1995,2,,3588,
710,1,1,MUL,1996,3,,5400,
710,1,1,MUL,1997,4,,8680,
710,1,1,MUL,1998,12,,32580,
710,1,1,MUL,1999,16,,41908.352,
710,47,3,MUL,1985,20,,6389.46,
710,47,3,MUL,1986,20,,6171.48,
710,47,3,MUL,1987,20,F,6000,
710,47,3,MUL,1988,20,,6000,
710,47,3,MUL,1989,20,,14000,
124,67,3,COH,2002,2300,,5937008.4,
710,1,1,MPS,1995,2,,3588,
710,1,1,MPS,1996,3,,5400,
710,1,1,MPS,1997,4,,8680,
710,1,1,MPS,1998,5,,16290,
710,1,1,MPS,1999,7,,22918.63,
124,2,1,TRR,2004,0,0,0,
124,2,1,TRR,2005,0,0,0,
710,1,1,TLM,1986,12,F,15869.52,
710,1,1,TLM,1987,12,F,18870.144,
710,1,1,TLM,1988,20,,30074.36,
710,1,1,TLM,1989,20,,26676.164,
710,1,1,TLM,1990,30,,40500,
710,1,1,TLM,1991,40,,56000,
710,1,1,TLM,1992,55,,79750,
710,1,1,TLM,1993,40,,73440,
710,1,1,TLM,1994,40,,67680,
710,1,1,TLM,1995,20,,44160,
710,1,1,TLM,1996,15,,33000,
710,1,1,TLM,1997,20,,43400,
710,1,1,TLM,1998,45,,105885,
710,1,1,TLM,1999,30,,68755.89,
710,1,1,TLN,1984,0,-,0,
710,1,1,TLN,1985,0,-,0,
710,1,1,TLN,1986,0,-,0,
710,1,1,TLN,1987,0,-,0,
710,1,1,TLN,1988,0,-,0,
710,1,1,TLN,1989,0,-,0,
710,1,1,TLN,1990,0,-,0,
710,1,1,TLN,1991,0,-,0,
710,1,1,TLN,1992,0,-,0,
710,1,1,TLN,1993,20,,36720,
710,1,1,TLN,1994,20,,33840,
710,1,1,TLN,1995,5,,11040,
710,1,1,TLN,1996,0,0,0,
710,1,1,TLN,1997,0,0,0,
710,1,1,TLN,1998,25,,58825,
804,5,1,ITP,1994,1326,,2254200,
804,5,1,ITP,1995,5,,10000,
804,5,1,ITP,1996,5,,10000,
804,5,1,ELE,1995,1,,10000,
804,37,2,SIL,2000,4,,16000,
804,37,2,SIL,2001,7,,28000,
804,37,2,SIL,1988,0,-,0,
804,37,2,SIL,1989,0,-,0,
804,37,2,SIL,1990,0,-,0,
804,37,2,SIL,1991,0,-,0,
804,37,2,SIL,1992,0,-,0,
804,37,2,SIL,1993,0,-,0,
804,37,2,SIL,1994,0,-,0,
804,37,2,SIL,1995,0,-,0,
804,37,2,SIL,1996,0,-,0,
804,37,2,SIL,1997,0,-,0,
804,37,2,SIL,1998,0,-,0,
804,37,2,SIL,1999,0,-,0,
804,37,2,MUL,1988,0,-,0,
804,37,2,MUL,1989,0,-,0,
804,37,2,MUL,1990,0,-,0,
804,37,2,MUL,1991,0,-,0,
804,37,2,MUL,1992,0,-,0,
804,37,2,MUL,1993,35,,87500,
804,37,2,MUL,1994,130,,299000,
804,37,2,MUL,1995,120,,276000,
804,37,2,MUL,1996,120,,288000,
804,37,2,MUL,1997,120,,288000,
804,5,1,MUL,2000,1,,2600,
804,5,1,MUL,2001,4,,10400,
804,5,1,MUL,1995,7,,16100,
804,5,1,MUL,1996,7,,16800,
804,5,1,MUL,1997,0,-,0,
804,5,1,MUL,1998,0,-,0,
804,5,1,MUL,1999,0,-,0,
804,37,3,MUL,2000,0,-,0,
804,37,3,MUL,2001,0,-,0,
804,37,3,MUL,1988,0,-,0,
804,37,3,MUL,1989,0,-,0,
804,37,3,MUL,1990,0,-,0,
804,37,3,MUL,1991,8,,19200,
804,37,3,MUL,1992,3,,7500,
804,37,3,MUL,1993,40,,100000,
804,37,3,MUL,1994,40,,92000,
804,37,3,MUL,1995,30,,69000,
804,37,3,MUL,1996,30,,72000,
804,37,3,MUL,1997,30,,72000,
804,37,3,MUL,1998,0,-,0,
804,37,3,MUL,1999,0,-,0,
804,5,1,FPE,2000,0,0,0,
804,5,1,FPE,1999,1,,2000,
804,5,1,FPP,2000,4,,10200,
764,4,1,FGS,1961,490,F,,
764,4,1,FGS,1962,780,F,,
764,4,1,FGS,1963,980,F,,
764,4,1,FGS,1964,1470,F,,
764,4,1,FGS,1965,1960,F,,
764,4,1,FGS,1966,2352,F,,
764,4,1,FGS,1967,2450,F,,
764,4,1,FGS,1968,2940,F,,
764,4,1,FGS,1969,2450,F,,
764,4,1,FGS,1970,8000,F,,
764,4,1,FGS,1971,8800,F,,
764,4,1,FGS,1972,7280,F,,
764,4,1,FGS,1973,6200,F,,
764,4,1,FGS,1974,8800,F,,
764,4,1,FGS,1975,10800,F,,
764,4,1,FGS,1976,9758,,,
764,4,1,FGS,1977,13043,,,
764,4,1,FGS,1978,17069,,,
764,4,1,FGS,1979,9845,,,
764,4,1,FGS,1980,9833,,,
764,4,1,FGS,1981,11428,,,
764,4,1,FGS,1982,13466,,,
764,4,1,FGS,1983,10055,,,
764,4,1,FGS,1984,11780,,6079739.046,
764,4,1,FGS,1985,16578,,8090901.189,
764,4,1,FGS,1986,16130,,9252135.095,
764,4,1,FGS,1987,14269,,8361759.567,
764,4,1,FGS,1988,14901,,8807432.743,
764,4,1,FGS,1989,13196,,7943169.889,
764,4,1,FGS,1990,12800,,10013696,
764,4,1,FGS,1991,13300,,10946325.6,
764,4,1,FGS,1992,12958,,11443100.05,
764,4,1,FGS,1993,15449,,17463171.41,
764,4,1,FGS,1994,16993,,19338810.24,
764,4,1,FGS,1995,16714,,24621415.13,
764,4,1,FGS,1996,14200,,20177555.32,
764,4,1,FSS,1950,480,F,,
764,4,1,FSS,1951,520,F,,
764,4,1,FSS,1952,560,F,,
764,4,1,FSS,1953,600,F,,
764,4,1,FSS,1954,650,F,,
764,4,1,FSS,1955,700,F,,
764,4,1,FSS,1956,750,F,,
764,4,1,FSS,1957,810,F,,
764,4,1,FSS,1958,870,F,,
764,4,1,FSS,1959,930,F,,
764,4,1,FSS,1960,1000,F,,
764,4,1,FSS,1961,1080,F,,
764,4,1,FSS,1962,1160,F,,
764,4,1,FSS,1963,1250,F,,
764,4,1,FSS,1964,1350,F,,
764,4,1,FSS,1965,1450,F,,
764,4,1,FSS,1966,1560,F,,
764,4,1,FSS,1967,1680,F,,
764,4,1,FSS,1968,1810,F,,
764,4,1,FSS,1969,1950,F,,
764,4,1,FSS,1970,2100,F,,
764,4,1,FSS,1971,2300,F,,
764,4,1,FSS,1972,2400,F,,
764,4,1,FSS,1973,2600,F,,
764,4,1,FSS,1974,2800,F,,
764,4,1,FSS,1975,3000,F,,
764,4,1,FSS,1976,4498,,,
764,4,1,FSS,1977,4084,,,
764,4,1,FSS,1978,2703,,,
764,4,1,FSS,1979,2143,,,
764,4,1,FSS,1980,3889,,,
764,4,1,FSS,1981,8678,,,
764,4,1,FSS,1982,5661,,,
764,4,1,FSS,1983,4787,,,
764,4,1,FSS,1984,4863,,6877258.296,
764,4,1,FSS,1985,7364,,8489986.529,
764,4,1,FSS,1986,5986,,7791534.074,
764,4,1,FSS,1987,3294,,4380325.625,
764,4,1,FSS,1988,4040,,5633516.269,
810,7,1,SVC,1979,27100,F,,
810,7,1,SVC,1980,31800,F,,
810,7,1,SVC,1981,37100,F,,
810,7,1,SVC,1982,43200,F,,
810,7,1,SVC,1983,50000,F,,
810,7,1,SVC,1984,60000,F,110700000,
810,7,1,SVC,1985,65000,F,116317500,
810,7,1,SVC,1986,78198,,166209849,
810,7,1,SVC,1987,88262,,194988410.4,
810,7,1,SVC,1988,0,-,0,
810,7,1,SVC,1989,0,-,0,
810,7,1,SVC,1990,0,-,0,
810,7,1,SVC,1991,0,-,0,
810,7,1,SVC,1992,0,-,0,
810,7,1,SVC,1993,0,-,0,
810,7,1,SVC,1994,0,-,0,
810,7,1,SVC,1995,0,-,0,
810,7,1,SVC,1996,0,-,0,
810,7,1,SVC,1997,0,-,0,
810,7,1,SVC,1998,0,-,0,
404,1,1,TLN,1987,121,,125065.6,
404,1,1,TLN,1988,169,,428998.05,
404,1,1,TLN,1989,416,,405766.4,
404,1,1,TLN,1990,405,,442158.75,
620,27,2,OYG,1999,754,,1734200,
620,27,3,MSX,2000,273,,327600,
620,27,3,MSX,2001,213,,255600,
620,27,3,MSX,1990,1,,1406.4,
620,27,3,MSX,1991,11,,19243.224,
620,27,3,MSX,1992,61,,91500,
620,27,3,MSX,1993,59,,73655.6,
620,27,3,MSX,1994,136,,163200,
620,27,3,MSX,1995,380,,418000,
620,27,3,MSX,1996,136,,163200,
620,27,3,MSX,1997,455,,500500,
620,27,3,MSX,1998,310,,341000,
620,27,3,MSX,1999,287,,344400,
620,27,3,CTS,2000,1,,7000,
620,27,3,CTS,2001,1,,7000,
620,27,3,CTS,1984,0,-,0,
620,27,3,CTS,1985,0,-,0,
620,27,3,CTS,1986,0,-,0,
620,27,3,CTS,1987,0,-,0,
620,27,3,CTS,1988,0,-,0,
620,27,3,CTS,1989,0,-,0,
620,27,3,CTS,1990,0,-,0,
620,27,3,CTS,1991,0,-,0,
620,27,3,CTS,1992,0,-,0,
620,27,3,CTS,1993,0,-,0,
620,27,3,CTS,1994,2,,16000,
620,27,3,CTS,1995,0,0,0,
620,27,3,CTS,1996,0,-,0,
620,27,3,CTS,1997,1,,8000,
620,27,3,CTS,1998,0,-,0,
620,27,3,CTS,1999,0,-,0,
620,27,3,CTG,2000,2416,,19328000,
620,27,3,CTG,2001,2723,,21784000,
620,27,3,CTG,1983,1500,F,,
620,27,3,CTG,1984,4000,,27504000,
620,27,3,CTG,1985,4000,,23512000,
620,27,3,CTG,1986,7000,,46823000,
620,27,3,CTG,1987,7000,,49721000,
620,27,3,CTG,1988,7000,,48727000,
